id,Key Phrase,Response,Question ID,Researcher 1,Grade 1,Researcher 2,Grade 2,Researcher 3,Grade 3,Researcher 4,Grade 4,Score out of 4
XBBhlPKROpIOEAbyq58c,Barn owls locate prey by having face structure,"talons of the owl can readjust quickly to moving prey which is proof of the owls superior listening skills, face is the most visually appealling, sound travels different distances to the ear, , one of the ears takes in sound from above the other ear takes in sound from below, owls can hear in the vertical dimension three times better than humans but hear just as good as humans in the horizontal dimension, there is a sort of transparent covering over the ears of the owl",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Jessica Cai,0,Ziyi Wang,0,Xiaowen Yuan,0,0
XEHEjfJj2r8STM1aWeae,Barn owl face feathers structure called facial ruff,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Benjamin Brown,0,Amelia Henriques,0,Ziyi Wang,0,Tirdad Barghi,0,0
XVm7ZAtqYBtBLTmx3Hj5,Human beings locating sound in azimuth have similar accuracy as barn owls,"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,1,Ziyi Wang,1,Ember Shan,1,Xiaowen Yuan,0,3
XtQ9BiyI0UbdlWmoPStc,Sound processing in neural networks enables barn owl to locate prey in total darkness with deadly accuracy,"The barn owl first has amazing hunting capabilities. It is equipped with hearing that helps him see with his ears. The owl is able to change the direction of fight and flight without using its eyes. It is able to readjust its talons to where the prey is moving with these hearing capabilities. It has specific features on its face that channel sounds into his ears that are different than each other. One hears noises abobve and the other hears noises below. With these he is able to react quickly on the horizontal plane. His reaction time in the air is equal to that of a human but on the azimuth level it is three times a human. Because of this unique evolved skill set, he is able to survive in the habitat he was built for because of the prey that he targets. ",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Xiaowen Yuan,0,Ziyi Wang,0,Jeffery Phonn,0,0
Xv0KYG8HOEiy7HsrguCW,Barn owls are sensitive to minute differences in time,"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Ziyi Wang,0,Ember Shan,0,Xiaowen Yuan,1,1
XwJLGHZYS7U5dCcK7nCF,Barn owl must find field mice through rustling and squeaking sound,"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Ziyi Wang,0,Ember Shan,0,Xiaowen Yuan,0,0
Xz3foAJm5xUC8NndxGpb,One degree is about width of little finger at arm's length,"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Shaobo Liang,0,Benjamin Brown,0,Ziyi Wang,0,Tirdad Barghi,0,0
Y5wGQHuiVybWKCDLOqw6,Barn owls measure differences in loudness to offer clues for horizontal location,"The barn owl hunts from the air, and so must locate sound both horizontally and vertically. While it has similar horizontal skill to humans, it is three times better at locating sound vertically. The barn owl is able to locate changes in sound on the ground (e.g. a mouse moving position) and is able to adjust its talons accordingly so that it can catch the prey - this is done through its neurons. It has a visually striking face designed with two long troughs down the face and fine feathers that allow sound to pass through. ",6rc4k1su3txN6ZK4CJ0h,Benjamin Brown,0,Amelia Henriques,0,Ziyi Wang,0,Tirdad Barghi,0,0
YCkvUSOsuiqTNuUITFU7,Barn owl locates sounds in azimuth (horizontal dimension),"Owls locate sound vertically and horizontally, as they hunt from the air. Their physical structure helps them locate their prey, and any changes in sound. This is indicated by them adjusting their talons when a mouse changes position. Their face is visually striking, and has troughs that allow them to filter sound, and fine feathers that allow sound to pass through them. Different neurons indicate different areas of sound detected. While humans and owls are similarly skilled at horizontal sound detection, owls are 3x better at vertical sound detection. ",6rc4k1su3txN6ZK4CJ0h,Cynthia Lee,1,Shaobo Liang,1,Benjamin Brown,1,Xiaowen Yuan,1,4
YQ5VympuA08hrrUpUKHC,Barn owl face plays most important role in locating prey,"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Ziyi Wang,0,Ember Shan,0,Xiaowen Yuan,1,1
YZydOu1nQDjFskVvPyvf,Barn owl face is an anatomical feature,"the talons of the owl can readjust quickly providing proof of the owl's exceptional hearing abilities, the face is the most visually appealing feature on the owl, the ears of the owl are covered by a thin covering to let sound in, the different ears are more primed to hear different things, for example on ear hears sounds above better the other ear hears sounds below better, the owl is able to visualize the lovcation of its prey based on when the sounds from the prey reach each ear, these owl hear about the same as humans on the horizontal plane but hear three times better than humans in the vertical plane
",6rc4k1su3txN6ZK4CJ0h,Tirdad Barghi,0,Ziyi Wang,0,Ember Shan,0,Xiaowen Yuan,1,1
YeEqtjUe82TuAAHfbKPY,Sensitivity of the owl's hearing is shown by its ability to orient talons,"The barn owl detects sound on two plans - horizontal and vertical, as it hunts from the air. While it's horizontal abilities are similar to a human's, a barn owl is about 3x better at detecting sound from the air than a human is. Barn owls are able to detect small changes in their prey's movement and position from the air, which is demonstrated by how they readjust their talons. This is because different neurons are focused on different areas and changes in that area. Additionally, the owl has two troughs on its face (longer than wide) and fine feathers that allow sound to pass through them. ",6rc4k1su3txN6ZK4CJ0h,Jessica Cai,1,Tirdad Barghi,1,Benjamin Brown,1,Cynthia Lee,0,3
